label,ball_pos_x,ball_pos_y,ball_speed,ball_dir_x,ball_dir_y,left_paddle_pos_y,right_paddle_pos_y,left_paddle_move,right_paddle_move
1,320,200,120,-1,0,151.843292,209.56427,2,2
1,313.354095,200,120,-1,0,162.9198,198.487762,2,1
1,312.042816,200,120,-1,0,165.105286,198.487762,2,0
1,312.961578,200,120,-1,0,163.57402,198.487762,2,0
1,311.354095,200,120,-1,0,166.253143,198.487762,2,0
1,309.354095,200,120,-1,0,169.586472,198.487762,2,0
1,307.354095,200,120,-1,0,172.9198,198.487762,2,0
1,305.354095,200,120,-1,0,176.253128,198.487762,2,0
1,303.354095,200,120,-1,0,179.586456,198.487762,2,0
1,301.354095,200,120,-1,0,182.919785,198.487762,2,0
1,299.354095,200,120,-1,0,186.253113,198.487762,2,0
1,297.354095,200,120,-1,0,189.586441,198.487762,2,0
1,295.354095,200,120,-1,0,192.919769,198.487762,2,0
1,293.354095,200,120,-1,0,192.919769,198.487762,0,0
1,291.354095,200,120,-1,0,192.919769,198.487762,0,0
1,289.520752,200,120,-1,0,192.919769,198.487762,0,0
1,287.687408,200,120,-1,0,192.919769,198.487762,0,0
1,285.854065,200,120,-1,0,192.919769,198.487762,0,0
1,284.020721,200,120,-1,0,192.919769,198.487762,0,0
1,282.020721,200,120,-1,0,192.919769,198.487762,0,0
1,280.020721,200,120,-1,0,192.919769,198.487762,0,0
1,278.024139,200,120,-1,0,192.919769,198.487762,0,0
1,276.024139,200,120,-1,0,192.919769,198.487762,0,0
1,274.024139,200,120,-1,0,192.919769,198.487762,0,0
1,272.024139,200,120,-1,0,192.919769,198.487762,0,0
1,270.024139,200,120,-1,0,192.919769,198.487762,0,0
1,268.024139,200,120,-1,0,192.919769,198.487762,0,0
1,266.024139,200,120,-1,0,192.919769,198.487762,0,0
1,264.024139,200,120,-1,0,192.919769,198.487762,0,0
1,262.024139,200,120,-1,0,192.919769,198.487762,0,0
1,260.024139,200,120,-1,0,192.919769,198.487762,0,0
1,258.024139,200,120,-1,0,192.919769,198.487762,0,0
1,256.087555,200,120,-1,0,192.919769,198.487762,0,0
1,254.087555,200,120,-1,0,192.919769,198.487762,0,0
1,252.087555,200,120,-1,0,192.919769,198.487762,0,0
1,250.087555,200,120,-1,0,192.919769,198.487762,0,0
1,248.087555,200,120,-1,0,192.919769,198.487762,0,0
1,246.087555,200,120,-1,0,192.919769,198.487762,0,0
1,244.087555,200,120,-1,0,192.919769,198.487762,0,0
1,242.087555,200,120,-1,0,192.919769,198.487762,0,0
1,240.087555,200,120,-1,0,192.919769,198.487762,0,0
1,238.087555,200,120,-1,0,192.919769,198.487762,0,0
