label,ball_pos_x,ball_pos_y,ball_speed,ball_dir_x,ball_dir_y,left_paddle_pos_y,right_paddle_pos_y,left_paddle_move,right_paddle_move
0,320,200,120,1,0,211.686371,70.788994,2,2
0,326.758453,200,120,1,0,200.422302,82.053062,1,2
0,327.826843,200,120,1,0,200.422302,83.833733,0,2
0,327.136566,200,120,1,0,200.422302,82.683266,0,2
0,327.894958,200,120,1,0,200.422302,83.947266,0,2
0,329.136566,200,120,1,0,200.422302,86.016602,0,2
0,330.888092,200,120,1,0,200.422302,88.935799,0,2
0,332.907928,200,120,1,0,200.422302,92.3022,0,2
0,335.170898,200,120,1,0,200.422302,96.073799,0,2
0,337.170898,200,120,1,0,200.422302,99.407135,0,2
0,339.170898,200,120,1,0,200.422302,102.740471,0,2
0,341.170898,200,120,1,0,200.422302,106.073807,0,2
0,343.170898,200,120,1,0,200.422302,109.407143,0,2
0,345.170898,200,120,1,0,200.422302,112.740479,0,2
0,347.170898,200,120,1,0,200.422302,116.073814,0,2
0,349.170898,200,120,1,0,200.422302,119.40715,0,2
0,351.170898,200,120,1,0,200.422302,122.740486,0,2
0,353.170898,200,120,1,0,200.422302,126.073822,0,2
0,355.337555,200,120,1,0,200.422302,129.684937,0,2
0,357.504211,200,120,1,0,200.422302,133.296051,0,2
0,359.670868,200,120,1,0,200.422302,136.907166,0,2
0,361.837524,200,120,1,0,200.422302,140.51828,0,2
0,364.004181,200,120,1,0,200.422302,144.129395,0,2
0,366.004181,200,120,1,0,200.422302,147.462723,0,2
0,368.004181,200,120,1,0,200.422302,150.796051,0,2
0,370.004181,200,120,1,0,200.422302,154.129379,0,2
0,372.004181,200,120,1,0,200.422302,157.462708,0,2
0,374.02652,200,120,1,0,200.422302,160.833282,0,2
0,376.032806,200,120,1,0,200.422302,164.177078,0,2
0,378.032806,200,120,1,0,200.422302,167.510406,0,2
0,380.032806,200,120,1,0,200.422302,170.843735,0,2
0,382.032806,200,120,1,0,200.422302,174.177063,0,2
0,384.032806,200,120,1,0,200.422302,177.510391,0,2
0,386.032806,200,120,1,0,200.422302,180.843719,0,2
0,388.033051,200,120,1,0,200.422302,184.177444,0,2
0,390.065979,200,120,1,0,200.422302,187.565643,0,2
0,392.065979,200,120,1,0,200.422302,190.898972,0,2
0,394.065979,200,120,1,0,200.422302,194.2323,0,2
0,396.065979,200,120,1,0,200.422302,194.2323,0,0
0,398.065979,200,120,1,0,200.422302,194.2323,0,0
0,400.074829,200,120,1,0,200.422302,194.2323,0,0
0,402.074829,200,120,1,0,200.422302,194.2323,0,0
0,404.074829,200,120,1,0,200.422302,194.2323,0,0
0,406.074829,200,120,1,0,200.422302,194.2323,0,0
0,408.084473,200,120,1,0,200.422302,194.2323,0,0
0,410.084473,200,120,1,0,200.422302,194.2323,0,0
0,412.084473,200,120,1,0,200.422302,194.2323,0,0
0,414.084473,200,120,1,0,200.422302,194.2323,0,0
0,416.084473,200,120,1,0,200.422302,194.2323,0,0
0,418.084473,200,120,1,0,200.422302,194.2323,0,0
0,420.084473,200,120,1,0,200.422302,194.2323,0,0
