label,ball_pos_x,ball_pos_y,ball_speed,ball_dir_x,ball_dir_y,left_paddle_pos_y,right_paddle_pos_y,left_paddle_move,right_paddle_move
1,320,200,120,-1,0,64.492409,210.909531,2,2
1,316.720795,200,120,-1,0,69.957741,205.444199,2,1
1,314.720795,200,120,-1,0,73.291077,205.444199,2,0
1,313.2341,200,120,-1,0,75.768875,205.444199,2,0
1,311.2341,200,120,-1,0,79.102211,205.444199,2,0
1,309.2341,200,120,-1,0,82.435547,205.444199,2,0
1,307.2341,200,120,-1,0,85.768883,205.444199,2,0
1,305.2341,200,120,-1,0,89.102219,205.444199,2,0
1,303.2341,200,120,-1,0,92.435555,205.444199,2,0
1,301.2341,200,120,-1,0,95.76889,205.444199,2,0
1,299.238007,200,120,-1,0,99.095688,205.444199,2,0
1,297.238007,200,120,-1,0,102.429024,205.444199,2,0
1,295.238007,200,120,-1,0,105.76236,205.444199,2,0
1,293.238007,200,120,-1,0,109.095695,205.444199,2,0
1,291.238007,200,120,-1,0,112.429031,205.444199,2,0
1,289.238007,200,120,-1,0,115.762367,205.444199,2,0
1,287.238007,200,120,-1,0,119.095703,205.444199,2,0
1,285.238007,200,120,-1,0,122.429039,205.444199,2,0
1,283.238007,200,120,-1,0,125.762375,205.444199,2,0
1,281.238007,200,120,-1,0,129.095703,205.444199,2,0
1,279.238007,200,120,-1,0,132.429031,205.444199,2,0
1,277.238007,200,120,-1,0,135.76236,205.444199,2,0
1,275.238007,200,120,-1,0,139.095688,205.444199,2,0
1,273.238007,200,120,-1,0,142.429016,205.444199,2,0
1,271.238007,200,120,-1,0,145.762344,205.444199,2,0
1,269.238007,200,120,-1,0,149.095673,205.444199,2,0
1,267.238007,200,120,-1,0,152.429001,205.444199,2,0
1,265.238007,200,120,-1,0,155.762329,205.444199,2,0
1,263.238007,200,120,-1,0,159.095657,205.444199,2,0
1,261.238007,200,120,-1,0,162.428986,205.444199,2,0
1,259.238007,200,120,-1,0,165.762314,205.444199,2,0
1,257.238007,200,120,-1,0,169.095642,205.444199,2,0
1,255.238007,200,120,-1,0,172.42897,205.444199,2,0
1,253.238007,200,120,-1,0,175.762299,205.444199,2,0
1,251.238007,200,120,-1,0,179.095627,205.444199,2,0
