label,ball_pos_x,ball_pos_y,ball_speed,ball_dir_x,ball_dir_y,left_paddle_pos_y,right_paddle_pos_y,left_paddle_move,right_paddle_move
1,320,200,120,1,0,190.361542,306.210785,1,1
1,323.416534,200,120,1,0,196.05574,300.516571,2,1
1,325.416534,200,120,1,0,196.05574,297.183228,0,1
1,327.055481,200,120,1,0,196.05574,294.45163,0,1
1,328.977509,200,120,1,0,196.05574,291.24823,0,1
1,330.97348,200,120,1,0,196.05574,287.921631,0,1
1,332.97348,200,120,1,0,196.05574,284.588287,0,1
1,334.97348,200,120,1,0,196.05574,281.254944,0,1
1,336.946106,200,120,1,0,196.05574,277.967224,0,1
1,338.946106,200,120,1,0,196.05574,274.633881,0,1
1,340.946106,200,120,1,0,196.05574,271.300537,0,1
1,342.902679,200,120,1,0,196.05574,268.039612,0,1
1,344.902679,200,120,1,0,196.05574,264.706268,0,1
1,346.902679,200,120,1,0,196.05574,261.372925,0,1
1,348.902679,200,120,1,0,196.05574,258.039581,0,1
1,350.902679,200,120,1,0,196.05574,254.706253,0,1
1,352.902679,200,120,1,0,196.05574,251.372925,0,1
1,354.887573,200,120,1,0,196.05574,248.064789,0,1
1,356.887573,200,120,1,0,196.05574,244.731461,0,1
1,358.887573,200,120,1,0,196.05574,241.398132,0,1
1,360.887573,200,120,1,0,196.05574,238.064804,0,1
1,362.887573,200,120,1,0,196.05574,234.731476,0,1
1,364.887573,200,120,1,0,196.05574,231.398148,0,1
1,366.887573,200,120,1,0,196.05574,228.064819,0,1
1,368.887573,200,120,1,0,196.05574,224.731491,0,1
1,370.887573,200,120,1,0,196.05574,221.398163,0,1
1,372.887573,200,120,1,0,196.05574,218.064835,0,1
1,374.887573,200,120,1,0,196.05574,214.731506,0,1
1,376.887573,200,120,1,0,196.05574,211.398178,0,1
1,378.887573,200,120,1,0,196.05574,208.06485,0,1
1,380.887573,200,120,1,0,196.05574,208.06485,0,0
1,382.887573,200,120,1,0,196.05574,208.06485,0,0
1,384.887573,200,120,1,0,196.05574,208.06485,0,0
1,386.887573,200,120,1,0,196.05574,208.06485,0,0
1,388.887573,200,120,1,0,196.05574,208.06485,0,0
1,390.887573,200,120,1,0,196.05574,208.06485,0,0
1,392.887573,200,120,1,0,196.05574,208.06485,0,0
1,394.887573,200,120,1,0,196.05574,208.06485,0,0
1,396.887573,200,120,1,0,196.05574,208.06485,0,0
1,398.887573,200,120,1,0,196.05574,208.06485,0,0
1,400.887573,200,120,1,0,196.05574,208.06485,0,0
1,402.887573,200,120,1,0,196.05574,208.06485,0,0
1,404.887573,200,120,1,0,196.05574,208.06485,0,0
1,406.887573,200,120,1,0,196.05574,208.06485,0,0
1,408.887573,200,120,1,0,196.05574,208.06485,0,0
1,410.887573,200,120,1,0,196.05574,208.06485,0,0
1,412.887573,200,120,1,0,196.05574,208.06485,0,0
1,414.887573,200,120,1,0,196.05574,208.06485,0,0
1,416.887573,200,120,1,0,196.05574,208.06485,0,0
1,418.887573,200,120,1,0,196.05574,208.06485,0,0
1,420.887573,200,120,1,0,196.05574,208.06485,0,0
1,422.887573,200,120,1,0,196.05574,208.06485,0,0
1,424.887573,200,120,1,0,196.05574,208.06485,0,0
1,426.887573,200,120,1,0,196.05574,208.06485,0,0
1,428.887573,200,120,1,0,196.05574,208.06485,0,0
1,430.887573,200,120,1,0,196.05574,208.06485,0,0
1,432.887573,200,120,1,0,196.05574,208.06485,0,0
1,434.887573,200,120,1,0,196.05574,208.06485,0,0
1,436.887573,200,120,1,0,196.05574,208.06485,0,0
1,438.887573,200,120,1,0,196.05574,208.06485,0,0
1,440.887573,200,120,1,0,196.05574,208.06485,0,0
1,442.887573,200,120,1,0,196.05574,208.06485,0,0
1,444.887573,200,120,1,0,196.05574,208.06485,0,0
1,446.887573,200,120,1,0,196.05574,208.06485,0,0
1,448.887573,200,120,1,0,196.05574,208.06485,0,0
1,450.887573,200,120,1,0,196.05574,208.06485,0,0
1,452.887573,200,120,1,0,196.05574,208.06485,0,0
1,454.887573,200,120,1,0,196.05574,208.06485,0,0
1,456.887573,200,120,1,0,196.05574,208.06485,0,0
1,458.887573,200,120,1,0,196.05574,208.06485,0,0
1,460.887573,200,120,1,0,196.05574,208.06485,0,0
1,462.887573,200,120,1,0,196.05574,208.06485,0,0
1,464.887573,200,120,1,0,196.05574,208.06485,0,0
1,466.887573,200,120,1,0,196.05574,208.06485,0,0
1,468.887573,200,120,1,0,196.05574,208.06485,0,0
1,470.887573,200,120,1,0,196.05574,208.06485,0,0
1,472.887573,200,120,1,0,196.05574,208.06485,0,0
1,474.887573,200,120,1,0,196.05574,208.06485,0,0
1,476.887573,200,120,1,0,196.05574,208.06485,0,0
1,478.887573,200,120,1,0,196.05574,208.06485,0,0
1,480.887573,200,120,1,0,196.05574,208.06485,0,0
1,482.887573,200,120,1,0,196.05574,208.06485,0,0
1,484.887573,200,120,1,0,196.05574,208.06485,0,0
1,486.887573,200,120,1,0,196.05574,208.06485,0,0
1,488.887573,200,120,1,0,196.05574,208.06485,0,0
1,490.887573,200,120,1,0,196.05574,208.06485,0,0
1,492.887573,200,120,1,0,196.05574,208.06485,0,0
1,494.887573,200,120,1,0,196.05574,208.06485,0,0
1,496.887573,200,120,1,0,196.05574,208.06485,0,0
1,498.887573,200,120,1,0,196.05574,208.06485,0,0
1,500.887573,200,120,1,0,196.05574,208.06485,0,0
1,502.887573,200,120,1,0,196.05574,208.06485,0,0
1,504.887573,200,120,1,0,196.05574,208.06485,0,0
1,506.887573,200,120,1,0,196.05574,208.06485,0,0
1,508.887573,200,120,1,0,196.05574,208.06485,0,0
1,510.887573,200,120,1,0,196.05574,208.06485,0,0
1,512.887573,200,120,1,0,196.05574,208.06485,0,0
1,514.887573,200,120,1,0,196.05574,208.06485,0,0
1,516.887573,200,120,1,0,196.05574,208.06485,0,0
1,518.887573,200,120,1,0,196.05574,208.06485,0,0
1,520.887573,200,120,1,0,196.05574,208.06485,0,0
1,522.887573,200,120,1,0,196.05574,208.06485,0,0
1,524.887573,200,120,1,0,196.05574,208.06485,0,0
1,526.887573,200,120,1,0,196.05574,208.06485,0,0
1,528.887573,200,120,1,0,196.05574,208.06485,0,0
1,530.887573,200,120,1,0,196.05574,208.06485,0,0
1,532.887573,200,120,1,0,196.05574,208.06485,0,0
1,534.887573,200,120,1,0,196.05574,208.06485,0,0
1,536.887573,200,120,1,0,196.05574,208.06485,0,0
1,538.887573,200,120,1,0,196.05574,208.06485,0,0
1,540.887573,200,120,1,0,196.05574,208.06485,0,0
1,542.887573,200,120,1,0,196.05574,208.06485,0,0
1,544.887573,200,120,1,0,196.05574,208.06485,0,0
1,546.887573,200,120,1,0,196.05574,208.06485,0,0
1,548.887573,200,120,1,0,196.05574,208.06485,0,0
1,550.887573,200,120,1,0,196.05574,208.06485,0,0
1,552.887573,200,120,1,0,196.05574,208.06485,0,0
1,554.887573,200,120,1,0,196.05574,208.06485,0,0
1,556.887573,200,120,1,0,196.05574,208.06485,0,0
1,558.887573,200,120,1,0,196.05574,208.06485,0,0
1,560.887573,200,120,1,0,196.05574,208.06485,0,0
1,562.887573,200,120,1,0,196.05574,208.06485,0,0
1,564.887573,200,120,1,0,196.05574,208.06485,0,0
1,566.887573,200,120,1,0,196.05574,208.06485,0,0
1,568.887573,200,120,1,0,196.05574,208.06485,0,0
1,570.887573,200,120,1,0,196.05574,208.06485,0,0
1,572.887573,200,120,1,0,196.05574,208.06485,0,0
1,574.887573,200,132,-0.985438,0.170035,196.05574,208.06485,0,0
1,572.719604,200.374084,132,-0.985438,0.170035,199.389069,208.06485,2,0
1,570.551636,200.748169,132,-0.985438,0.170035,202.722397,208.06485,2,0
1,568.383667,201.122253,132,-0.985438,0.170035,206.055725,208.06485,2,0
1,566.215698,201.496338,132,-0.985438,0.170035,209.389053,208.06485,2,0
1,564.047729,201.870422,132,-0.985438,0.170035,212.722382,208.06485,2,0
1,561.879761,202.244507,132,-0.985438,0.170035,216.05571,208.06485,2,0
1,559.711792,202.618591,132,-0.985438,0.170035,219.389038,208.06485,2,0
1,557.543823,202.992676,132,-0.985438,0.170035,222.722366,208.06485,2,0
1,555.375854,203.36676,132,-0.985438,0.170035,226.055695,208.06485,2,0
1,553.207886,203.740845,132,-0.985438,0.170035,229.389023,208.06485,2,0
1,551.039917,204.114929,132,-0.985438,0.170035,232.722351,208.06485,2,0
1,548.871948,204.489014,132,-0.985438,0.170035,236.055679,208.06485,2,0
1,546.703979,204.863098,132,-0.985438,0.170035,239.389008,208.06485,2,0
1,544.536011,205.237183,132,-0.985438,0.170035,242.722336,208.06485,2,0
1,542.368042,205.611267,132,-0.985438,0.170035,246.055664,208.06485,2,0
1,540.200073,205.985352,132,-0.985438,0.170035,249.388992,208.06485,2,0
1,538.032104,206.359436,132,-0.985438,0.170035,252.722321,208.06485,2,0
1,535.864136,206.733521,132,-0.985438,0.170035,256.055664,208.06485,2,0
1,533.696167,207.107605,132,-0.985438,0.170035,259.389008,208.06485,2,0
1,531.528198,207.481689,132,-0.985438,0.170035,262.722351,208.06485,2,0
1,529.360229,207.855774,132,-0.985438,0.170035,266.055695,208.06485,2,0
1,527.192261,208.229858,132,-0.985438,0.170035,269.389038,208.06485,2,0
1,525.024292,208.603943,132,-0.985438,0.170035,272.722382,208.06485,2,0
1,522.856323,208.978027,132,-0.985438,0.170035,276.055725,208.06485,2,0
1,520.688354,209.352112,132,-0.985438,0.170035,279.389069,208.06485,2,0
1,518.520386,209.726196,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,516.352417,210.100281,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,514.184448,210.474365,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,512.016479,210.84845,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,509.848511,211.222534,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,507.680542,211.596619,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,505.512573,211.970703,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,503.344604,212.344788,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,501.176636,212.718872,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,499.008667,213.092957,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,496.840698,213.467041,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,494.672729,213.841125,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,492.504761,214.21521,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,490.336792,214.589294,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,488.168823,214.963379,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,486.000854,215.337463,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,483.832886,215.711548,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,481.664917,216.085632,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,479.496948,216.459717,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,477.328979,216.833801,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,475.161011,217.207886,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,472.993042,217.58197,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,470.825073,217.956055,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,468.657104,218.330139,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,466.489136,218.704224,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,464.321167,219.078308,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,462.153198,219.452393,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,459.985229,219.826477,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,457.817261,220.200562,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,455.649292,220.574646,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,453.481323,220.94873,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,451.313354,221.322815,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,449.145386,221.696899,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,446.977417,222.070984,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,444.809448,222.445068,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,442.641479,222.819153,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,440.473511,223.193237,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,438.305542,223.567322,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,436.137573,223.941406,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,433.969604,224.315491,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,431.801636,224.689575,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,429.633667,225.06366,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,427.465698,225.437744,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,425.297729,225.811829,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,423.129761,226.185913,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,420.961792,226.559998,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,418.793823,226.934082,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,416.625854,227.308167,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,414.457886,227.682251,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,412.289917,228.056335,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,410.121948,228.43042,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,407.953979,228.804504,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,405.786011,229.178589,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,403.618042,229.552673,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,401.450073,229.926758,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,399.282104,230.300842,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,397.114136,230.674927,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,394.946167,231.049011,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,392.778198,231.423096,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,390.610229,231.79718,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,388.442261,232.171265,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,386.274292,232.545349,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,384.106323,232.919434,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,381.938354,233.293518,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,379.770386,233.667603,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,377.602417,234.041687,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,375.434448,234.415771,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,373.266479,234.789856,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,371.098511,235.16394,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,368.930542,235.538025,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,366.762573,235.912109,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,364.594604,236.286194,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,362.426636,236.660278,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,360.258667,237.034363,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,358.090698,237.408447,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,355.922729,237.782532,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,353.754761,238.156616,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,351.586792,238.530701,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,349.418823,238.904785,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,347.250854,239.27887,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,345.082886,239.652954,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,342.914917,240.027039,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,340.746948,240.401123,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,338.578979,240.775208,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,336.411011,241.149292,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,334.243042,241.523376,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,332.075073,241.897461,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,329.907104,242.271545,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,327.739136,242.64563,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,325.571167,243.019714,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,323.403198,243.393799,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,321.235229,243.767883,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,319.067261,244.141968,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,316.899292,244.516052,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,314.731323,244.890137,132,-0.985438,0.170035,279.389069,208.06485,0,0
1,312.563354,245.264221,132,-0.985438,0.170035,279.389069,208.06485,0,0
