label,ball_pos_x,ball_pos_y,ball_speed,ball_dir_x,ball_dir_y,left_paddle_pos_y,right_paddle_pos_y,left_paddle_move,right_paddle_move
1,320,200,120,1,0,205.176987,319.114563,1,1
1,324.666046,200,120,1,0,205.176987,311.33783,0,1
1,326.666046,200,120,1,0,205.176987,308.004486,0,1
1,326.880249,200,120,1,0,205.176987,307.647491,0,1
1,328.875366,200,120,1,0,205.176987,304.322296,0,1
1,330.875366,200,120,1,0,205.176987,300.988953,0,1
1,332.875366,200,120,1,0,205.176987,297.655609,0,1
1,334.875366,200,120,1,0,205.176987,294.322266,0,1
1,336.875366,200,120,1,0,205.176987,290.988922,0,1
1,338.875366,200,120,1,0,205.176987,287.655579,0,1
1,340.860718,200,120,1,0,205.176987,284.346649,0,1
1,342.860718,200,120,1,0,205.176987,281.013306,0,1
1,344.860718,200,120,1,0,205.176987,277.679962,0,1
1,346.694061,200,120,1,0,205.176987,274.62442,0,1
1,348.527405,200,120,1,0,205.176987,271.568878,0,1
1,350.360748,200,120,1,0,205.176987,268.513336,0,1
1,352.194092,200,120,1,0,205.176987,265.457794,0,1
1,354.027435,200,120,1,0,205.176987,262.402252,0,1
1,355.967529,200,120,1,0,205.176987,259.168762,0,1
1,357.967529,200,120,1,0,205.176987,255.835434,0,1
1,359.967529,200,120,1,0,205.176987,252.502106,0,1
1,361.967529,200,120,1,0,205.176987,249.168777,0,1
1,363.967529,200,120,1,0,205.176987,245.835449,0,1
1,365.967529,200,120,1,0,205.176987,242.502121,0,1
1,367.967529,200,120,1,0,205.176987,239.168793,0,1
1,369.967529,200,120,1,0,205.176987,235.835464,0,1
1,371.967529,200,120,1,0,205.176987,232.502136,0,1
1,373.967529,200,120,1,0,205.176987,229.168808,0,1
1,375.950043,200,120,1,0,205.176987,225.864609,0,1
1,377.939056,200,120,1,0,205.176987,222.549606,0,1
1,379.939056,200,120,1,0,205.176987,219.216278,0,1
1,381.939056,200,120,1,0,205.176987,215.88295,0,1
1,383.939056,200,120,1,0,205.176987,212.549622,0,1
1,385.939056,200,120,1,0,205.176987,209.216293,0,1
1,387.939056,200,120,1,0,205.176987,205.882965,0,1
1,389.939056,200,120,1,0,205.176987,205.882965,0,0
1,391.939056,200,120,1,0,205.176987,205.882965,0,0
1,393.939056,200,120,1,0,205.176987,205.882965,0,0
1,395.939056,200,120,1,0,205.176987,205.882965,0,0
1,397.939056,200,120,1,0,205.176987,205.882965,0,0
1,399.939056,200,120,1,0,205.176987,205.882965,0,0
1,401.939056,200,120,1,0,205.176987,205.882965,0,0
1,403.939056,200,120,1,0,205.176987,205.882965,0,0
1,405.939056,200,120,1,0,205.176987,205.882965,0,0
1,407.939056,200,120,1,0,205.176987,205.882965,0,0
1,409.939056,200,120,1,0,205.176987,205.882965,0,0
1,411.939056,200,120,1,0,205.176987,205.882965,0,0
1,413.939056,200,120,1,0,205.176987,205.882965,0,0
1,415.939056,200,120,1,0,205.176987,205.882965,0,0
1,417.939056,200,120,1,0,205.176987,205.882965,0,0
1,419.939056,200,120,1,0,205.176987,205.882965,0,0
1,421.939056,200,120,1,0,205.176987,205.882965,0,0
1,423.939056,200,120,1,0,205.176987,205.882965,0,0
1,425.939056,200,120,1,0,205.176987,205.882965,0,0
1,427.939056,200,120,1,0,205.176987,205.882965,0,0
1,429.939056,200,120,1,0,205.176987,205.882965,0,0
1,431.939056,200,120,1,0,205.176987,205.882965,0,0
1,433.939056,200,120,1,0,205.176987,205.882965,0,0
1,435.939056,200,120,1,0,205.176987,205.882965,0,0
1,437.939056,200,120,1,0,205.176987,205.882965,0,0
1,439.939056,200,120,1,0,205.176987,205.882965,0,0
1,441.939056,200,120,1,0,205.176987,205.882965,0,0
1,443.939056,200,120,1,0,205.176987,205.882965,0,0
1,445.939056,200,120,1,0,205.176987,205.882965,0,0
1,447.939056,200,120,1,0,205.176987,205.882965,0,0
1,449.939056,200,120,1,0,205.176987,205.882965,0,0
1,451.939056,200,120,1,0,205.176987,205.882965,0,0
1,453.939056,200,120,1,0,205.176987,205.882965,0,0
1,455.939056,200,120,1,0,205.176987,205.882965,0,0
1,457.939056,200,120,1,0,205.176987,205.882965,0,0
1,459.939056,200,120,1,0,205.176987,205.882965,0,0
1,461.939056,200,120,1,0,205.176987,205.882965,0,0
1,463.939056,200,120,1,0,205.176987,205.882965,0,0
1,465.939056,200,120,1,0,205.176987,205.882965,0,0
1,467.939056,200,120,1,0,205.176987,205.882965,0,0
1,469.939056,200,120,1,0,205.176987,205.882965,0,0
1,471.939056,200,120,1,0,205.176987,205.882965,0,0
1,473.939056,200,120,1,0,205.176987,205.882965,0,0
1,475.939056,200,120,1,0,205.176987,205.882965,0,0
1,477.939056,200,120,1,0,205.176987,205.882965,0,0
1,479.939056,200,120,1,0,205.176987,205.882965,0,0
1,481.939056,200,120,1,0,205.176987,205.882965,0,0
1,483.939056,200,120,1,0,205.176987,205.882965,0,0
1,485.939056,200,120,1,0,205.176987,205.882965,0,0
1,487.939056,200,120,1,0,205.176987,205.882965,0,0
1,489.939056,200,120,1,0,205.176987,205.882965,0,0
1,491.939056,200,120,1,0,205.176987,205.882965,0,0
1,493.939056,200,120,1,0,205.176987,205.882965,0,0
1,495.939056,200,120,1,0,205.176987,205.882965,0,0
1,497.939056,200,120,1,0,205.176987,205.882965,0,0
1,499.939056,200,120,1,0,205.176987,205.882965,0,0
1,501.939056,200,120,1,0,205.176987,205.882965,0,0
1,503.939056,200,120,1,0,205.176987,205.882965,0,0
1,505.939056,200,120,1,0,205.176987,205.882965,0,0
1,507.939056,200,120,1,0,205.176987,205.882965,0,0
1,509.939056,200,120,1,0,205.176987,205.882965,0,0
1,511.939056,200,120,1,0,205.176987,205.882965,0,0
1,513.939087,200,120,1,0,205.176987,205.882965,0,0
1,515.939087,200,120,1,0,205.176987,205.882965,0,0
1,517.939087,200,120,1,0,205.176987,205.882965,0,0
1,519.939087,200,120,1,0,205.176987,205.882965,0,0
1,521.939087,200,120,1,0,205.176987,205.882965,0,0
1,523.939087,200,120,1,0,205.176987,205.882965,0,0
1,525.939087,200,120,1,0,205.176987,205.882965,0,0
1,527.939087,200,120,1,0,205.176987,205.882965,0,0
1,529.939087,200,120,1,0,205.176987,205.882965,0,0
1,531.939087,200,120,1,0,205.176987,205.882965,0,0
1,533.939087,200,120,1,0,205.176987,205.882965,0,0
1,535.939087,200,120,1,0,205.176987,205.882965,0,0
1,537.939087,200,120,1,0,205.176987,205.882965,0,0
1,539.939087,200,120,1,0,205.176987,205.882965,0,0
1,541.939087,200,120,1,0,205.176987,205.882965,0,0
1,543.939087,200,120,1,0,205.176987,205.882965,0,0
1,545.939087,200,120,1,0,205.176987,205.882965,0,0
1,547.939087,200,120,1,0,205.176987,205.882965,0,0
1,549.939087,200,120,1,0,205.176987,205.882965,0,0
1,551.939087,200,120,1,0,205.176987,205.882965,0,0
1,553.939087,200,120,1,0,205.176987,205.882965,0,0
1,555.939087,200,120,1,0,205.176987,205.882965,0,0
1,557.939087,200,120,1,0,205.176987,205.882965,0,0
1,559.939087,200,120,1,0,205.176987,205.882965,0,0
1,561.939087,200,120,1,0,205.176987,205.882965,0,0
1,563.939087,200,120,1,0,205.176987,205.882965,0,0
1,565.939087,200,120,1,0,205.176987,205.882965,0,0
1,567.939087,200,120,1,0,205.176987,205.882965,0,0
1,569.939087,200,120,1,0,205.176987,205.882965,0,0
1,571.939087,200,120,1,0,205.176987,205.882965,0,0
1,573.939087,200,132,-0.987736,0.156136,205.176987,205.882965,0,0
1,571.766052,200.343506,132,-0.987736,0.156136,208.510315,205.882965,2,0
1,569.593018,200.687012,132,-0.987736,0.156136,211.843643,205.882965,2,0
1,567.419983,201.030518,132,-0.987736,0.156136,215.176971,205.882965,2,0
1,565.246948,201.374023,132,-0.987736,0.156136,218.5103,205.882965,2,0
1,563.073914,201.717529,132,-0.987736,0.156136,221.843628,205.882965,2,0
1,560.900879,202.061035,132,-0.987736,0.156136,225.176956,205.882965,2,0
1,558.727844,202.404541,132,-0.987736,0.156136,228.510284,205.882965,2,0
1,556.55481,202.748047,132,-0.987736,0.156136,231.843613,205.882965,2,0
1,554.381775,203.091553,132,-0.987736,0.156136,235.176941,205.882965,2,0
1,552.20874,203.435059,132,-0.987736,0.156136,238.510269,205.882965,2,0
1,550.035706,203.778564,132,-0.987736,0.156136,241.843597,205.882965,2,0
1,547.862671,204.12207,132,-0.987736,0.156136,245.176926,205.882965,2,0
1,545.689636,204.465576,132,-0.987736,0.156136,248.510254,205.882965,2,0
1,543.516602,204.809082,132,-0.987736,0.156136,251.843582,205.882965,2,0
1,541.343567,205.152588,132,-0.987736,0.156136,255.17691,205.882965,2,0
1,539.170532,205.496094,132,-0.987736,0.156136,258.510254,205.882965,2,0
1,536.997498,205.8396,132,-0.987736,0.156136,261.843597,205.882965,2,0
1,534.824463,206.183105,132,-0.987736,0.156136,265.176941,205.882965,2,0
1,532.651428,206.526611,132,-0.987736,0.156136,268.510284,205.882965,2,0
1,530.478394,206.870117,132,-0.987736,0.156136,271.843628,205.882965,2,0
1,528.305359,207.213623,132,-0.987736,0.156136,275.176971,205.882965,2,0
1,526.132324,207.557129,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,523.95929,207.900635,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,521.786255,208.244141,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,519.61322,208.587646,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,517.440186,208.931152,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,515.267151,209.274658,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,513.094116,209.618164,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,510.921112,209.96167,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,508.748108,210.305176,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,506.575104,210.648682,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,504.4021,210.992188,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,502.229095,211.335693,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,500.056091,211.679199,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,497.883087,212.022705,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,495.710083,212.366211,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,493.537079,212.709717,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,491.364075,213.053223,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,489.191071,213.396729,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,487.018066,213.740234,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,484.845062,214.08374,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,482.672058,214.427246,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,480.499054,214.770752,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,478.32605,215.114258,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,476.153046,215.457764,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,473.980042,215.80127,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,471.807037,216.144775,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,469.634033,216.488281,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,467.461029,216.831787,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,465.288025,217.175293,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,463.115021,217.518799,132,-0.987736,0.156136,275.176971,205.882965,0,0
1,460.942017,217.862305,132,-0.987736,0.156136,275.176971,205.882965,0,0
